2022-05-09_134854.jpg,289.9467,269.19012,-157.74109,272.06186,283.2863,-143.63544,271.2978,285.04114,-143.65254,270.35892,286.637,-143.66832,273.52667,285.41858,-198.72835,273.50366,289.60782,-198.7905,273.5288,293.8157,-198.9743,277.1199,309.7199,-40.202793,282.38766,318.67084,-291.99442,307.1095,278.0975,-112.53132,308.5748,282.9568,-185.84465,368.78735,299.04736,116.784515,378.16644,348.70157,-374.4063,497.60208,314.9954,196.86333,504.90277,366.63892,-482.90875,610.1802,321.54776,142.40158,619.668,375.6571,-570.8622,642.60187,321.1211,146.39566,653.17426,389.83606,-627.9114,644.47107,321.4703,104.62607,654.68414,372.1175,-619.9736,632.44006,324.228,121.66546,641.5551,367.6997,-569.15295,576.0099,224.0237,173.88948,593.19293,256.2179,-173.40643,723.5774,133.23027,183.79994,754.5471,143.92924,-248.91309,817.4988,270.4444,341.11365,814.3257,287.90964,-58.790543,822.5373,304.68442,351.69418,806.27637,319.6125,-40.537117,888.6732,259.32672,334.4513,902.20465,300.81757,-72.13886
2022-05-09_134940.jpg,305.85712,316.5157,-546.59985,282.85114,338.74127,-569.6737,278.33875,339.21988,-569.7758,273.641,339.626,-570.17535,296.04785,343.94595,-607.4101,300.1798,349.29593,-606.6354,304.634,354.267,-606.41425,279.67902,364.79294,-504.38406,320.85696,386.38983,-686.06055,318.5242,324.46878,-505.94168,332.36667,331.72314,-559.17804,332.85892,338.72168,-249.2832,470.2263,410.56104,-569.9471,449.1534,358.01648,132.99162,635.69275,409.5489,-407.16385,565.7887,340.3521,609.179,777.3651,414.16626,-156.76263,599.11115,328.78177,754.21796,824.6534,427.30997,-96.271324,606.34216,337.6774,735.6645,815.9497,408.082,-54.297344,595.30347,345.57587,625.25574,796.3603,402.769,-121.35083,598.25574,171.5556,139.122,683.3268,210.18765,-139.24316,743.8617,50.40082,483.16434,899.81934,51.446556,-54.750977,810.20844,243.68993,697.45996,935.30914,275.68143,249.52565,799.42426,292.53525,720.3351,909.77454,320.60168,279.7169,900.45404,234.41293,813.3362,1043.9763,285.0492,324.78348
2022-05-09_134953.jpg,333.051,279.7827,-54.935745,316.10687,293.6891,-42.752193,315.1416,296.2847,-42.7866,313.97266,298.71942,-42.877834,317.57266,294.08063,-94.35527,317.1699,297.67783,-94.433464,316.81158,301.33182,-94.52446,317.6085,323.87048,38.55533,322.47925,326.78592,-192.43295,349.1178,291.96948,-16.803946,349.79346,293.69495,-84.20493,401.32907,317.10544,188.16425,410.2362,357.79163,-300.424,532.69244,339.4124,242.20883,535.04663,375.00256,-394.19257,646.1884,340.8055,214.37007,662.43427,381.84244,-479.97284,676.9079,337.19177,231.91615,700.18384,395.95602,-544.2257,681.47833,336.3786,179.81409,704.40564,375.6288,-521.3328,671.3763,340.46747,191.0889,691.04584,372.00296,-472.7332,609.14526,223.00723,156.06299,629.8187,253.12573,-155.45863,772.2835,136.8973,139.08954,807.7232,141.84204,-235.21936,851.8229,284.48996,254.90735,862.97766,297.14825,-90.5007,849.338,318.54965,263.70584,851.63446,330.61273,-77.35977,933.27026,290.6564,248.86105,954.54425,316.09003,-117.36269
2022-05-09_135006.jpg,309.20728,316.79468,-635.4219,286.92157,340.08957,-652.96124,282.6068,340.8977,-653.02386,278.11285,341.60245,-653.4343,300.3516,345.39508,-699.4526,304.54935,350.86996,-698.58057,309.05627,355.8898,-698.40546,286.62433,370.75082,-560.2551,327.44855,391.1103,-779.29395,323.3337,326.569,-584.3453,337.02994,333.65384,-648.7016,345.17633,347.535,-250.66458,484.90796,411.2149,-662.01733,458.2903,359.0926,175.01717,656.21045,411.79086,-466.48346,565.1504,343.16302,654.6458,787.9315,408.61957,-145.678,598.60254,332.1048,811.2245,832.5674,419.00592,-72.672676,604.12683,341.22806,792.1066,826.9354,399.6308,-17.118881,591.2992,348.13385,671.58203,806.6856,398.07773,-102.15195,608.0996,176.54292,172.24031,694.6686,212.2323,-172.14731,750.00055,45.32525,555.3117,889.52136,44.57161,-69.044785,815.75726,249.706,853.8392,933.98553,276.40707,320.22357,807.1279,299.90372,886.4873,910.88654,326.33148,361.52774,900.0922,241.04659,1011.3923,1044.4021,284.42734,437.32126
2022-05-09_135020.jpg,304.73495,317.13904,-620.532,282.7242,341.18985,-642.5523,277.6306,342.3835,-642.71545,272.35052,343.4744,-643.17755,297.85767,344.83408,-684.2543,302.52225,349.38983,-683.24146,307.55353,353.47055,-683.01917,277.97467,369.6733,-563.73456,325.02405,384.96503,-766.7226,315.98074,326.24448,-575.4813,331.42563,330.49338,-635.2026,329.23068,337.81445,-253.57164,476.38916,409.11633,-636.8505,438.97437,360.0109,192.90448,638.20776,413.5546,-398.6302,560.3282,336.20197,709.4603,777.607,406.9435,-53.052006,593.08136,323.61572,867.893,823.53625,420.33157,31.371685,601.1836,331.0563,848.1019,816.60406,398.04077,87.28936,589.48334,339.05856,726.4575,796.1168,394.9196,-6.681084,596.77954,158.4138,166.96805,683.0566,198.65036,-167.16281,758.5363,31.120777,586.5021,913.3504,19.501596,-57.888084,820.47516,230.97835,863.9793,918.5587,278.5515,296.51105,811.1555,280.94986,894.4137,887.83124,331.14554,336.0679,905.9166,219.44801,1010.7922,1027.5028,297.13815,416.8064
2022-05-09_135033.jpg,314.92374,317.56418,-593.6738,293.53522,342.0392,-613.5842,288.74753,343.58597,-613.70514,283.75507,345.0271,-614.1525,307.6155,344.39813,-655.3512,312.15738,348.61777,-654.48645,317.04385,352.40106,-654.31335,290.24963,372.19748,-537.8898,335.1218,384.08746,-737.9935,327.24857,327.0954,-550.5852,342.0656,330.4043,-609.4496,342.98602,342.88168,-259.0445,487.06104,407.04935,-614.85284,451.52042,362.70633,166.71901,650.8529,411.16687,-410.385,572.8246,338.78076,673.4581,794.4931,407.65457,-75.524796,604.9069,327.5181,829.73456,841.45996,420.50122,6.5072117,611.97046,333.72067,812.16565,832.8257,399.88416,53.584805,600.9896,340.98203,690.71423,812.32495,396.52515,-33.617687,610.42865,160.69049,156.84816,694.1833,200.15208,-157.06781,763.85864,39.48541,559.5736,912.61475,33.831043,-49.92127,831.2972,231.83801,799.53406,929.9526,281.03714,286.60175,822.8499,280.51526,826.326,901.3201,331.0528,324.0595,919.68634,215.60095,932.71625,1042.9589,294.14853,399.06146
2022-05-09_135105.jpg,326.67572,294.9202,-81.784546,310.1093,310.6367,-70.222496,309.22345,312.89465,-70.21678,308.1513,314.9816,-70.301735,311.6441,311.60974,-121.54841,311.57993,315.53247,-121.63224,311.54605,319.51706,-121.73726,313.38397,340.92874,17.388304,319.15515,345.85312,-212.81949,342.76364,305.9619,-41.061844,344.12628,308.98267,-108.31943,400.1376,331.0663,158.64594,408.15875,373.4775,-298.16193,531.13574,345.4603,211.61308,531.6655,388.47934,-378.01605,643.76416,351.363,178.42056,654.2268,397.983,-444.9508,675.4662,349.8678,193.57074,690.2028,412.21176,-500.14218,678.2107,349.76944,147.91812,694.4666,393.45578,-479.94727,667.1713,353.2155,157.75514,681.5041,389.4234,-437.78995,606.74457,237.70706,148.85042,625.5066,267.8051,-148.30164,758.9745,146.54822,134.96368,795.1408,163.38399,-227.93117,842.541,296.80878,257.03934,853.21814,312.71927,-72.10195,839.8836,332.32944,266.59067,841.19226,344.38803,-58.348515,924.92847,302.23843,248.88239,948.17737,333.60315,-101.19921
2022-05-09_135119.jpg,334.33774,279.0155,-56.855232,316.69077,292.3088,-45.120575,315.63934,294.7242,-45.145878,314.38858,296.98883,-45.211468,318.05786,292.93768,-95.3637,317.56726,296.58057,-95.45906,317.11343,300.29474,-95.563065,317.07916,321.6778,36.157707,321.92126,325.51132,-189.18874,349.79767,290.92508,-18.324127,350.43896,293.1576,-84.11748,399.92038,315.61716,184.27051,407.97516,357.84677,-292.60886,531.8589,332.74667,244.68044,531.529,373.76593,-379.45575,644.26227,335.004,227.4399,655.6351,380.54538,-464.13495,674.98157,331.94708,245.82251,692.12427,394.31577,-527.6601,679.01117,331.36694,194.57542,696.32495,374.40933,-503.092,668.90216,335.3909,205.12805,683.3012,371.09097,-456.1313,606.59467,219.19058,155.57808,625.3955,249.574,-154.94247,766.3106,132.15906,135.75632,803.6109,141.58746,-235.84692,845.2497,283.12903,264.7464,857.6967,295.35736,-79.27568,843.15936,317.89468,275.10104,846.6011,327.93588,-65.74293,925.1605,291.01666,257.09384,948.41144,317.2071,-110.20941
2022-05-09_135138.jpg,296.7509,262.58652,-110.09511,280.35303,278.72342,-94.639946,279.6788,281.84097,-94.64897,278.80188,284.8035,-94.67182,281.7593,277.88663,-155.53258,281.65817,281.14008,-155.60715,281.58524,284.44092,-155.81221,284.48248,310.88794,6.87511,289.37546,310.15643,-269.3941,313.44205,274.82803,-64.36718,314.2127,274.8516,-144.82372,366.83676,298.11624,162.95026,380.44327,341.19077,-377.8214,492.75372,310.1411,217.32806,503.43802,350.63657,-512.62744,603.4185,314.15384,165.83073,623.0319,354.91754,-658.7378,631.4287,311.42834,174.49054,658.25476,368.44016,-736.4502,635.4964,313.01962,122.16319,659.0111,348.61166,-718.4508,625.92737,316.31946,140.11665,645.682,344.7442,-654.5745,568.4553,200.81126,176.71849,590.2127,230.4089,-176.14119,740.03186,128.7325,172.79913,775.25995,135.07797,-262.6474,811.29846,278.58606,326.40906,824.37317,289.75275,-89.63309,809.95715,310.6286,337.78098,811.49255,319.15897,-73.07946,889.1438,283.13635,322.95624,920.21826,316.13458,-120.46314
2022-05-09_135149.jpg,318.3104,281.45377,-55.009518,301.52353,295.1934,-42.110077,300.68207,297.7617,-42.128246,299.64398,300.17297,-42.191635,302.7054,295.6118,-94.29037,302.21683,299.18433,-94.37043,301.76685,302.80655,-94.466,303.92847,325.1369,41.266266,307.9874,328.0153,-192.74419,334.76785,293.40085,-16.087124,335.19016,295.31924,-84.362785,388.47592,316.99722,189.32504,396.85315,358.74054,-302.30356,519.0629,333.79892,246.42436,521.7312,374.5784,-395.08508,631.7155,336.835,222.44238,646.01385,382.26642,-477.91284,663.67566,333.72684,239.08946,683.7298,396.12164,-541.3816,667.62994,333.8492,189.2322,687.71576,376.67447,-518.00055,656.4606,337.5158,199.81772,673.99414,373.46027,-470.55475,593.0533,222.56036,158.01764,613.9171,253.66214,-157.37466,754.42285,134.69154,135.35715,793.28754,143.98756,-241.40207,830.78754,288.64008,268.17783,845.184,299.52332,-85.26296,827.3439,323.3132,278.47592,832.8482,332.1241,-71.13293,912.2808,298.12823,267.59427,937.01965,322.66257,-109.5601
